"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): Total","2016",66.068,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","2016",36.944,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 2. Professionals","2016",31.687,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","2016",40.929,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 4. Clerks","2016",51.582,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","2016",60.072,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","2016",91.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 7. Craft and related trades workers","2016",71.516,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","2016",59.637,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 9. Elementary occupations","2016",79.344,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 0. Armed forces","2016",29.281,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): X. Not elsewhere classified","2016",76.186,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): Total","2016",67.901,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 1. Legislators, senior officials and managers","2016",37.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 2. Professionals","2016",32.814,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 3. Technicians and associate professionals","2016",44.404,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 4. Clerks","2016",52.236,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","2016",71.602,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","2016",97.924,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 7. Craft and related trades workers","2016",72.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","2016",41.769,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 9. Elementary occupations","2016",82.272,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): 0. Armed forces","2016",42.575,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (ISCO-88): X. Not elsewhere classified","2016",75.26,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Total","2014",56.507,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill levels 3 and 4 ~ high","2014",18.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 2 ~ medium","2014",64.756,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Skill level 1 ~ low","2014",66.887,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (Skill level): Not elsewhere classified","2014",35.626,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Total","2014",52.477,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill levels 3 and 4 ~ high","2014",16.926,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 2 ~ medium","2014",59.016,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Skill level 1 ~ low","2014",64.856,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (Skill level): Not elsewhere classified","2014",35.534,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Total","2014",60.838,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill levels 3 and 4 ~ high","2014",19.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 2 ~ medium","2014",71.846,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Skill level 1 ~ low","2014",68.263,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Female","Occupation (Skill level): Not elsewhere classified","2014",35.881,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): Total","2014",56.507,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 1. Legislators, senior officials and managers","2014",21.73,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 2. Professionals","2014",15.433,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 3. Technicians and associate professionals","2014",19.928,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 4. Clerks","2014",18.034,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","2014",48.081,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","2014",94.269,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 7. Craft and related trades workers","2014",60.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 8. Plant and machine operators and assemblers","2014",33.514,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 9. Elementary occupations","2014",66.887,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): 0. Armed forces","2014",6.209,"Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Total","Occupation (ISCO-88): X. Not elsewhere classified","2014",45.435,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): Total","2014",52.477,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 1. Legislators, senior officials and managers","2014",17.828,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 2. Professionals","2014",14.094,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 3. Technicians and associate professionals","2014",19.71,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 4. Clerks","2014",10.588,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 5. Service workers and shop and market sales workers","2014",33.882,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Namibia","LFS - Labour Force Survey","Informal employment rate by sex and occupation (%)","Sex: Male","Occupation (ISCO-88): 6. Skilled agricultural and fishery workers","2014",91.205,,,,"Repository: ILO-STATISTICS - Micro data processing"
